"","id","text"
"2463","1276114937736126466","RT @gnulinux_ch: Nextcloud Snap auf 19.0.0 aktualisiert #Linux https://t.co/S7h8ijgnG5"
"2464","1276114899102584832","RT @genbeta: Defender, 'el antivirus de Windows', desembarca en Linux y Android (tras haberlo hecho ya en macOS). https://t.co/NJzWBTKn3b"
"2465","1276114879741452290","[定期]
ホームページみてね〜〜〜〜
主にソフト、パソコン、プログラミング、Linuxなどについて記事書いてます。

https://t.co/et1iUGRFjL"
"2466","1276114786959405056","Nextcloud Snap auf 19.0.0 aktualisiert #Linux https://t.co/S7h8ijgnG5"
"2467","1276114785789186048","GNU/Linux.ch macht Sommerferien #Linux https://t.co/ZnCHrddZTP"
"2468","1276114776813420544","#NVIDIA patches high severity flaws in #Windows, #Linux drivers https://t.co/JVr95mub1V"
"2469","1276114763932676096","RT @XGRldlxpY2UK: "" hikari [jap. Light] is a stacking #Wayland #compositor which is actively developed on #FreeBSD but also supports #Linux…"
"2470","1276114734559793154","RT @coinok: Deploy an SSD cloud server at DigitalOcean. Get $100 for free for 60 days https://t.co/XnmgWYqP0Q #vps #linux #vpshosting #webh…"
"2471","1276114685603885057","RT @XGRldlxpY2UK: "" hikari [jap. Light] is a stacking #Wayland #compositor which is actively developed on #FreeBSD but also supports #Linux…"
"2472","1276114666838609920","「2位でもいい」次世代スパコン「富岳」の第一筐体が理研に向けて出荷：旅人目線のデジタルレポ 中山智 (2019/12/4) https://t.co/pB2IpyyGWM

&gt;プロセッサーは、富士通が開発した「A64FX」で、Ar… https://t.co/3ViEmB14mk"
"2473","1276114666410971139","RT @weskandar: Egyptian regime has claimed that two laptops running Ubuntu Linux are not properly licensed and on account of that arrested…"
"2474","1276114655753179136","RT @XGRldlxpY2UK: "" hikari [jap. Light] is a stacking #Wayland #compositor which is actively developed on #FreeBSD but also supports #Linux…"
"2475","1276114603383144451",""" hikari [jap. Light] is a stacking #Wayland #compositor which is actively developed on #FreeBSD but also supports… https://t.co/O4LKPKAfmw"
"2476","1276114600358969344","Microsoft Defender ATP can now protect Linux, Android devices https://t.co/eRdX2jBXsg"
"2477","1276114554532106243","RT @Linuxnews1: 5 modern alternatives to essential Linux command-line tools https://t.co/4q9LQHDDkh  #linux"
"2478","1276114523296894977","バンドの「KING GNU 」を「キング グヌー」と読んでしまう私は、昔からLINUX使い
（Linuxの前はFreeBSD NetBSD 386BSD使ってたけど）"
"2479","1276114426203115524","RT @Asesores_Brito: PhotoGIMP es un mod de GIMP para Linux, Windows y macOS que copia la estética y orden de Photoshop y funciones como sus…"
"2480","1276114408238956549","RT @ShehuAwwal: Microsoft: We've announced Windows Defender ATP For Linux.

Me and @nixcraft:"
"2481","1276114398122135557","RT @tanmayg: Microsoft Defender ATP for Linux is now generally available! https://t.co/m3e7wZfvD7"
"2482","1276114391725944833","@Zicoxy3 @oscartmgeek No del todo, yo he visto AMD RX mover con soltura Resident evil 2

Adema las cosas como son l… https://t.co/O5ukuKzfYX"
"2483","1276114350026063873","Deploy an SSD cloud server at DigitalOcean. Get $100 for free for 60 days https://t.co/XnmgWYqP0Q #vps #linux… https://t.co/whH3wyjTU1"
"2484","1276114254777716736","PhotoGIMP es un mod de GIMP para Linux, Windows y macOS que copia la estética y orden de Photoshop y funciones como… https://t.co/T9oV7J6sqq"
"2485","1276114209130942464","@Brawlhalla Brawlhalla linux?"
"2486","1276114206652116993","ライセンス価格のページが未だ見つからないんだけど現行のServer向けライセンスから推測するに月額2000円弱の予算で Linux サーバでもマルウェア対策が出来る時代になるって事かな。便利そうな話だよね。 https://t.co/kcvzLkDthG"
"2487","1276114197210968067","FERRAMENTAS LINUX: O Librem Mini Linux PC da Purism está agora a cami... https://t.co/LzgIxrWOI9"
"2488","1276114191741526022","RT @awscloud: New #AWSLaunches!

🚀AWS Config integrates with the AWS CloudFormation Registry
🚀AWS Elastic Beanstalk announces .NET Core on…"
"2489","1276114183323398144","RT @Seanku: Docker Images Containing Cryptojacking #Malware Distributed via #Docker Hub. #Ubuntu #Python  #Linux #containers #CryptoMining…"
"2490","1276114180635049984","@virginiaraggi Bene. Ma c'era lo spazio per fare una bike lane....visto che vi ci trovavate..."
"2491","1276114085684412416","odeio linux e quero deixar meu odio registrado

bom dia"
"2492","1276114084065185792","RT @aetherlev: Like, Google is aware of the context of my searches and it always returns good results. If I’m looking for info on bash, for…"
"2493","1276114062577786880","@Brawlhalla When is brawlhalla linux coming out?"
"2494","1276114018160250881","Como instalar a interface Haguichi no Linux via Flatpak https://t.co/LkvAXkffCm"
"2495","1276114008731381760","マイクロソフト、Linux用のマルウェア対策ソフト「Microsoft Defender ATP for Linux」正式版リリース － Publickey https://t.co/TjGIxaDZjR"
"2496","1276113945846136835","RT @_mitkot: リモートで全国から参加OKです！来週7/3,7/4開催予定。私は今回は話しませんが興味深い内容が盛り沢山！

""クラウドサポートエンジニアが、Linux / Windows をベースとした Lightning Talk を通じて、クラウドサポートエンジ…"
"2497","1276113930423762945","Docker Images Containing Cryptojacking #Malware Distributed via #Docker Hub. #Ubuntu #Python  #Linux #containers… https://t.co/urquVOjFPx"
"2498","1276113897473413125","RT @mnaotech: Publish your code and show off your work with Programming Hero.

https://t.co/MlajVwKIuq

#BigData #Analytics #DataScience #D…"
"2499","1276113867739815937","富岳の偉大な点はタダ単に早いだけではなく、その辺の普通のプログラマーでも扱える標準規格(ARM)でスパコンを実装しているところ。
Linux や Windows も動くらしい。
パワポも普通に動くそうだ。 https://t.co/IURCOn1I4M"
"2500","1276113837419311105","RT @mnaotech: Publish your code and show off your work with Programming Hero.

https://t.co/MlajVwKIuq

#BigData #Analytics #DataScience #D…"
"2501","1276113815814451200","RT @omgubuntu: Microsoft Makes it Easier to Install WSL on Windows 10 #linux #opensource https://t.co/mNN3Zx5pI6 https://t.co/GMr7VlwGJN"
"2502","1276113799993602051","RT @Analyserxx: it's time to highlight this gem... $CREDIT @Terracredit 
 
1️⃣ULTRA LOW MCAP 178000$ on @CoinMarketCap
2️⃣STAKING ROI 8,33%…"
"2503","1276113767038963713","RT @weskandar: Egyptian regime has claimed that two laptops running Ubuntu Linux are not properly licensed and on account of that arrested…"
"2504","1276113741424160769","RT @linux_choice: New tool is out! ScreenSpy: take screenshots from target using shortcut file. Supports multi-monitor, bypasses SmartScree…"
"2505","1276113719316156416","@williamkoller @devscansados Linux ou OSX."
"2506","1276113698738896896","RT @dii_lua: Vaga de Python passando na sua timeline

- Nível Pleno
- Salário a combinar
- Irá trabalhar com Backend - conhecimento de pref…"
"2507","1276113694641045504","PhotoGIMP es un mod de GIMP para Linux, Windows y macOS que copia la estética y orden de Photoshop y funciones como… https://t.co/idcWtkcJED"
"2508","1276113678241198086","RT @rubie_shell: How to confuse #MachineLearning

#Coding #Programming #Tech #WebDeveloper #HTML #CSS  #Devops #NodeJS #VueJS #IoT  #Datasc…"
"2509","1276113670112555008","Microsoft Defender ATP Extends to Android Devices, Linux | #networksecurity | #comptiasecurityplus https://t.co/3q99N3E0bL"
"2510","1276113641784446976","RT @rubie_shell: How to confuse #MachineLearning

#Coding #Programming #Tech #WebDeveloper #HTML #CSS  #Devops #NodeJS #VueJS #IoT  #Datasc…"
"2511","1276113634817523712","富岳買えるのかよ。確かにLinuxだからある程度汎用性はありそう"
"2512","1276113632787652608","RT @PrinceAllan5: How did you learn linux?
😂😂
#Linux #DevOps #coding #100DaysOfCode https://t.co/pzrxuGkCrA"
"2513","1276113530551439362","@ainumortis @Zicoxy3 Mismo ordenador, con Windows el juego Area 51 me tiraba bien, en Linux había tirones."
"2514","1276113525404954624","RT @cnxsoft: .@BambooSystems has launched a family of 1U Arm servers based on up to eight @NXP LX2160A 16-core  #Arm Cortex-A72 modules and…"
"2515","1276113515112067073","RT @schestowitz: #Android Leftovers https://t.co/hgZtXVjALp #linux #google"
"2516","1276113470673444864","RT @Puri_sm: Discover the Librem 15

- Fast Memory Galore: 8GB, up to 32GB, DDR4
- 15.6"" 4K Matte Display
- Privacy Protected Chip By Chip…"
"2517","1276113444647952384","RT @DAppNode: Yo! We need a junior profile with Linux experience to 
1. Help out with support 
2. QA 
3. BUIDL

🏗️🚢Docker experience a plus…"
"2518","1276113441594511362","RT @rubie_shell: How to confuse #MachineLearning

#Coding #Programming #Tech #WebDeveloper #HTML #CSS  #Devops #NodeJS #VueJS #IoT  #Datasc…"
"2519","1276113430743781377","A ver si hacen que sea compatible con Linux. https://t.co/svfYFKlqDC"
"2520","1276113426310295553","RT @RaPiMoDEBianPaK: #Enlinuxsejuega ALFA: ANTITERROR
                           😊✌️
https://t.co/8BfP9pto8i

#Linux 
#opensource 
#gnu
#wi…"
"2521","1276113379967598592","#Enlinuxsejuega ALFA: ANTITERROR
                           😊✌️
https://t.co/8BfP9pto8i

#Linux 
#opensource 
#gnu… https://t.co/l8bwJ8LYTh"
"2522","1276113309134094338","RT @pfelipm: Que no te engañe el aspecto viejuno de esta web, en ella puedes probar 100s de distros Linux dentro del navegador en unos segu…"
"2523","1276113271951511553","RT @Puri_sm: Discover the Librem 15

- Fast Memory Galore: 8GB, up to 32GB, DDR4
- 15.6"" 4K Matte Display
- Privacy Protected Chip By Chip…"
"2524","1276113237461868550","PhotoGIMP es un mod de GIMP para Linux, Windows y macOS que copia la estética y orden de Photoshop y funciones como… https://t.co/728yJiGpIp"
"2525","1276113186983309312","Hoy.  Reinstale mi maquina, pero como quería llorar, instale Clear Linux.
Son las 4am. Y aún no se que pensar de la distro de Intel."
"2526","1276113185876123649","#Android Leftovers https://t.co/hgZtXVjALp #linux #google"
"2527","1276113179743891461","RT @mnaotech: Publish your code and show off your work with Programming Hero.

https://t.co/MlajVwKIuq

#BigData #Analytics #DataScience #D…"
"2528","1276113137096368134","@discordoconme @dottorpax Madonna R. Ma ha pure una gui su Linux o funziona solo da terminale?"
"2529","1276113116460269568","RT @minecraftjapan: 溶岩に落ちる準備はいいですか?

ネザー アップデートは 6月24日 (日本時間) に
Xbox One、PlayStation 4、Nintendo Switch、iOS、Android、Windows 10
でリリース予定です🎉

W…"
"2530","1276113094234775552","@oscartmgeek @Zicoxy3 En realidad, mas que el tema de Drivers, yo diría que es por la emulación, es una máquina com… https://t.co/sA2eO6wuJZ"
"2531","1276113060634255360","@thi_sanna Wiping all OSs? Don’t tell me you’re abandoning Linux"
"2532","1276113046507671554","@subtanyarl gak ada, based on linux. kenapa linux? karna kepikiran itu."
"2533","1276113015633399813","RT @iC0dE_: Is There at Least One Day a Week When You Are Not Programming?

#programming #coding #programmer #coder #webdev #Java #Python #…"
"2534","1276112971324813312","RT @schestowitz: #Plasma 6 porting work we need help doing now https://t.co/IVdf9NcvKW #kde #gnu #linux"
"2535","1276112963364143108","RT @mnaotech: Publish your code and show off your work with Programming Hero.

https://t.co/MlajVwKIuq

#BigData #Analytics #DataScience #D…"
"2536","1276112926865125377","RT @lq_feed: Logrotate ubuntu mongo https://t.co/aQvqvGDEBM #Linux #Server"
"2537","1276112921744023552","RT @mnaotech: Publish your code and show off your work with Programming Hero.

https://t.co/MlajVwKIuq

#BigData #Analytics #DataScience #D…"
"2538","1276112919521099777","* 5 Jahre Erfahrung im Bereich Basis, bestenfalls mit Zertifizierung als Technologieberater oder in SAP HANA
* Kenn… https://t.co/yYohV5Ds9q"
"2539","1276112873346007041","RT @openSUSE_ES: Monitoriza tu sistema #Linux con Ksysguard de Plasma https://t.co/jp9NF9lR0w"
"2540","1276112865745928195","Logrotate ubuntu mongo https://t.co/aQvqvGDEBM #Linux #Server"
"2541","1276112832648577026","https://t.co/aznBTX0a4g https://t.co/XeDOTVFcvC"
"2542","1276112806392160256","RT @Analyserxx: it's time to highlight this gem... $CREDIT @Terracredit 
 
1️⃣ULTRA LOW MCAP 178000$ on @CoinMarketCap
2️⃣STAKING ROI 8,33%…"
"2543","1276112805759012865","#Plasma 6 porting work we need help doing now https://t.co/IVdf9NcvKW #kde #gnu #linux"
"2544","1276112795210321922","RT @iC0dE_: Is There at Least One Day a Week When You Are Not Programming?

#programming #coding #programmer #coder #webdev #Java #Python #…"
"2545","1276112773185929216","I finally got wifi setup on my MiSTer and am running some bash scripts, does my heart good to see raw Linux terminal on a TV"
"2546","1276112771629735936","RT @Purekun_UTMedAI: 今日はPyTorchによる発展ディープラーニングの7-1を復習しました🥳

ここら辺で躓くとすると、Linux環境なのでWindowsだとNEologdの箇所でエラー吐き出すことでしょうかね😂

因みに他にもJUMAN++を使う場合もあ…"
"2547","1276112757449011201","RT @nixcraft: Yay! Announcing Perl 7: Perl 7 is going to be Perl 5.32, mostly

https://t.co/IJ7RavVcfs

Whatever happen to Perl 6 aka Raku?…"
"2548","1276112743230320646","@PrinceAllan5 It was on 2007, after I realized that my HDD was damaged. The only one OS that works, guess what, #Linux"
"2549","1276112718332866560","RT @mnaotech: Publish your code and show off your work with Programming Hero.

https://t.co/MlajVwKIuq

#BigData #Analytics #DataScience #D…"
"2550","1276112691032096768","RT @mnaotech: Publish your code and show off your work with Programming Hero.

https://t.co/MlajVwKIuq

#BigData #Analytics #DataScience #D…"
"2551","1276112640167817217","PhotoGIMP es un mod de GIMP para Linux, Windows y macOS que copia la estética y orden de Photoshop y funciones como… https://t.co/O3w5ioiTYH"
"2552","1276112630680178690","RT @The_DevList: Red Hat Developers  Red Hat Enterprise Linux 82 brings faster Python 38 run speeds 🔥 
  
 👉 https://t.co/5ynb0uT5nH 
 
 #P…"
"2553","1276112629321347072","RT @iC0dE_: What Topics Would You Like to Read About on #iC0dE?

Comment Below; Write DM; Email at contact@icodemag.com

#programmer #coder…"
"2554","1276112559964372992","RT @couponed_code: Numpy Basics For Machine Learning 

https://t.co/QmbvIEgSN6

#DeepLearning #Analytics #DataScience #AI #MachineLearning…"
"2555","1276112506587508736","RT @sysadgirl_mint: Linuxのサーバー🖥をコマンド⌨で操作しないといけなくなったけど、文字だけの画面で何をどうしたらいいか分からない‼😱 ……って悩んでる人におすすめの技術解説マンガが、日経xTECHで隔週連載中なんです❗😆✨ あたしと一緒に苦手解消してス…"
"2556","1276112479488217088","RT @Mark_Antony: Added Linux protection in Windows for some Microsoft customers
#opensource
#microsoft
#linux https://t.co/VM6ZimbOfl"
"2557","1276112431505379328","Moving to Linux is possibly my best decision in years!"
"2558","1276112407329374210","@weskandar Do we need a license to use linux here in Egypt from the authorities?"
"2559","1276112329277652997","5 modern alternatives to essential Linux command-line tools https://t.co/QgfZhE7X1t via @opensourceway by @ricardogerardi"
"2560","1276112266463711233","RT @jucktion: Machine Learning A-Z™: Hands-On Python and R in Data Science | #Udemy ($19.99 to Free) #python #R #Linux #IoT #programming #A…"
"2561","1276112258913861637","RT @TerriVerdier: #Linux tools for improving your time management https://t.co/KFoU76WhAV via @opensourceway by @stargazersud"
"2562","1276112251968262151","RT @jucktion: Machine Learning A-Z™: Hands-On Python and R in Data Science | #Udemy ($19.99 to Free) #python #R #Linux #IoT #programming #A…"
"2563","1276112224621342725","D'ailleurs quand j'utilise Linux, je n'arrive plus à m'habituer à l'interface graphique de windows x) https://t.co/yJ0ZeKxJ1z"
"2564","1276112210092265472","RT @ITTutorialOrg: GNU/Linux Bash Commands Tutorial for Beginners -6 Network Commands #Linux #LinuxTutorial #LinuxCommand #Network

https:/…"
"2565","1276112170141380610","RT @Build5Nines: Microsoft #Teams is First Office App for #Linux
 #Linux #Azure
https://t.co/B0j1m4bFeE"
"2566","1276112148981137408","Ataraxia Linux https://t.co/4X9irhHeIm"
"2567","1276112126885666818","Finally, I managed to assemble a program for the TI-83. It does nothing more than clear the screen, but it was made… https://t.co/yaTJfWeODz"
"2568","1276112123777683456","Microsoft #Teams is First Office App for #Linux
 #Linux #Azure
https://t.co/B0j1m4bFeE"
"2569","1276112011592699904","RT @Analyserxx: it's time to highlight this gem... $CREDIT @Terracredit 
 
1️⃣ULTRA LOW MCAP 178000$ on @CoinMarketCap
2️⃣STAKING ROI 8,33%…"
"2570","1276111986439475203","The latest Nerdly News! https://t.co/mVCayU5sYh #linux #ubuntu"
"2571","1276111940453089281","RT @TerriVerdier: #Linux tools for improving your time management https://t.co/KFoU76WhAV via @opensourceway by @stargazersud"
"2572","1276111929283620865","RT @jeanfrancis: Linux : Linus Torvalds estime que la mise à jour 5.8 du Kernel est l'une ""des plus importantes de tous les temps"" https://…"
"2573","1276111918608994305","&gt;48コアのCPUで、倍精度理論演算性能は2.7648TFLOPSに達する

&gt;フォームファクタは2Uラックマウントで、1シャーシに最大8ノードまで搭載可能

&gt;OSはRed Hat Enterprise Linux 8.0または… https://t.co/Yxn2Dcjxgr"
"2574","1276111915530350594","RT @Linuxnews1: 5 modern alternatives to essential Linux command-line tools https://t.co/4q9LQHDDkh  #linux"
"2575","1276111908148588545","@JuanmaAlacant ponte linux :D"
"2576","1276111810349981699","FERRAMENTAS LINUX: Microsoft e Harvard anunciam uma plataforma de cód... https://t.co/IbJ5Nm8b95"
"2577","1276111714795257856","@Janomine @_naifu666 Naifus Keybase: „Kali Linux VM“
@kawaiinekololis Drive: „Kali Live“

HMMM"
"2578","1276111670843183106","RT @Linuxnews1: 5 modern alternatives to essential Linux command-line tools https://t.co/4q9LQHDDkh  #linux"
"2579","1276111665734582272","RT @couponed_code: Numpy Basics For Machine Learning 

https://t.co/QmbvIEgSN6

#DeepLearning #Analytics #DataScience #AI #MachineLearning…"
"2580","1276111556359548928","Linux用のZoomアップデートしたら不安定すぎて使いものにならない・・・"
"2581","1276111520104095746","Do not use Linux! A float possessed my package!"
"2582","1276111493193498624","RT @ManjaroLinux: Starting something new might take effort sometimes. The reward however is amazing. Switch to #Linux now! https://t.co/jiy…"
"2583","1276111459622154240","RT @Linuxnews1: Make Bash history more useful with these tips https://t.co/VsiUHgOqjv  #linux"
"2584","1276111413216284674","Creación de Tech: El futuro de Defender es multiplataforma: de ser 'el antivirus de Windows' a desembarcar en Linux… https://t.co/ly9uKanaK7"
"2585","1276111409907208192","ubuntu: Find out how a software defined business model can help #IoT device manufacturers bring in continuous reven… https://t.co/ghYQdt9tHA"
"2586","1276111401250062341","RT @Linuxnews1: Make Bash history more useful with these tips https://t.co/VsiUHgOqjv  #linux"
"2587","1276111400377749504","@34hunter My Ranger's OEM computer is sitting on my desk. It has a hand built computer onboard running Kali Linux.… https://t.co/wZ6jCOaDc3"
"2588","1276111297214582791","@Zicoxy3 @ainumortis Los drivers de nvidia para linux me han decepcionado un poco en los últimos años. No hay compa… https://t.co/wjfJLYuPZw"
"2589","1276111274636726273","RT @pdp7: Want to run Linux on @RISC_V? 🐧

Check out this new board from @MicrochipTech coming to @crowd_supply! 🎉

""A low-cost dev kit for…"
"2590","1276111248476770306","RT @jucktion: Machine Learning A-Z™: Hands-On Python and R in Data Science | #Udemy ($19.99 to Free) #python #R #Linux #IoT #programming #A…"
"2591","1276111182198378496","RT @jucktion: Machine Learning A-Z™: Hands-On Python and R in Data Science | #Udemy ($19.99 to Free) #python #R #Linux #IoT #programming #A…"
"2592","1276111173881126913","RT @jucktion: Machine Learning A-Z™: Hands-On Python and R in Data Science | #Udemy ($19.99 to Free) #python #R #Linux #IoT #programming #A…"
"2593","1276111153136107520","RT @cloudacademy: Modern #Linux and #DevOps have much in common from a philosophy perspective. In this article, we discuss which Linux dist…"
"2594","1276111144743317504","RT @cloudacademy: Modern #Linux and #DevOps have much in common from a philosophy perspective. In this article, we discuss which Linux dist…"
"2595","1276111131753492481","RT @wepc: Fancy a change of pace in #RedDeadRedemption2? You might be better off with a @Linux 

https://t.co/7cE9pWYoFE

#Linux #RDR2 #gam…"
"2596","1276110955676495873","@s32x8 謎of謎
Linuxなにもわからんになってる"
"2597","1276110851196334080","Azure Pipelines now supports Linux/ARM64
https://t.co/b2EhKJ4JDK"
"2598","1276110788273541123","@Sathonyx_Adrian Para jugar la mayoria de videojuegos( por ejemplo LoL) tienes que hacer un apaño raro y algunos dr… https://t.co/F7rYhF3oBG"
"2599","1276110679045337088","There hasn't been any streams cuz I've been trying to sort out my PC, I've switch distro from Linux Mint to Manjaro… https://t.co/H1YuI5W8Pa"
"2600","1276110661341323265","「Perl 7になっても大して変わってないじゃないか」問題は、Linux 3.0の時もそんなに変わってないけど別に問題になったと言う話は聞いたことがないので、まあ問題ないんじゃないかという気がする"
"2601","1276110647034511362","@Flyonthewall882 @MaxLibre1 @UBports @thepine64 no problems with SSH, I am just trying to see if bash will work nor… https://t.co/RgBjNGrVhu"
"2602","1276110537248706560","RT @pedrib1337: Update on the IBM DRM 0dayz saga: security bulletin is out, but now IBM is claiming that the default config is not exploita…"
"2603","1276110503648075777","RT @weskandar: Egyptian regime has claimed that two laptops running Ubuntu Linux are not properly licensed and on account of that arrested…"
"2604","1276110453203181568","Logshipping to SQL Server on Linux https://t.co/n4B513u7LD"
"2605","1276110452926279680","RT @weskandar: Egyptian regime has claimed that two laptops running Ubuntu Linux are not properly licensed and on account of that arrested…"
"2606","1276110406344302595","RT @wepc: Fancy a change of pace in #RedDeadRedemption2? You might be better off with a @Linux 

https://t.co/7cE9pWYoFE

#Linux #RDR2 #gam…"
"2607","1276110394189373446","RT @nixcraft: Run Unix or Linux command and see log file for troubleshooting immediately. For example, see what postfix smtpd says about em…"
"2608","1276110390070521858","Fancy a change of pace in #RedDeadRedemption2? You might be better off with a @Linux 

https://t.co/7cE9pWYoFE… https://t.co/uBmSoCErpl"
"2609","1276110373108801542","The #AWS Elastic Beanstalk service extends its .NET support with the creation of the new .NET Core on Linux platform https://t.co/TGoKZNDlNZ"
"2610","1276110356725862401","RT @tvangurp: So, next time you edit a file owned by root on a Linux filesystem using vi you can simply write :w !sudo tee % see https://t.…"
"2611","1276110335087267840","リモートワークの次のステップとして仮想化テスト。1台のワークステーションでRTX6000を12GBずつ分割して、それぞれLinuxとWindowsをセットアップ。パフォーマンスは誤差範囲内かな。

#NVIDIA #vGPU… https://t.co/uIwp7Ul7Xh"
"2612","1276110271740690433","PhotoGIMP es un mod de GIMP para Linux, Windows y macOS que copia la estética y orden de Photoshop y funciones como… https://t.co/Bjxs5L1oB1"
"2613","1276110238182264833","RT @linux_choice: New tool is out! ScreenSpy: take screenshots from target using shortcut file. Supports multi-monitor, bypasses SmartScree…"
"2614","1276110224324096001","RAMはLinux動かすには十分な量があるのでArch+i3+Emacsかな"
"2615","1276110165167636480","@CarPc888 せいかい！"
"2616","1276110158129586176","RT @ncaq: MacがiOS開発以外で死んでみんながWSL使うようになったらLinux対応が前提になるから嬉しい(いや本当はデスクトップLinuxが流行って欲しいんだが)"
"2617","1276110157961998336","RT @weskandar: Egyptian regime has claimed that two laptops running Ubuntu Linux are not properly licensed and on account of that arrested…"
"2618","1276110149569015810","RT @Morow99956707: エンジニアに資格は不要という方もいますが経験が浅いと「何がわからないか説明できない状況」が起きます。

基本情報やLinux関連の資格はエンジニア転職のために必要かと言われるとマストではないですが、実務が始まった後に勉強するのは全然ありです…"
"2619","1276110141792743425","INAXがLinuxに聴こえる"
"2620","1276110134125621251","Bakalan restorasi notebook nih, notebook jaman SMA.
Yang perlu diganti
1. Storage : diganti pakai SSD 120GB
2. Ram… https://t.co/meMponZ1nI"
"2621","1276110115750334465","Linux ZaurusもARMでしたよ"
"2622","1276110067629252609","@Zicoxy3 @ainumortis Yo he probado algunos juegos potentes y en linux me tiran peor que en Windows, no se si es tem… https://t.co/1rhlMQWtk4"
"2623","1276110050168320000","RT @ppgarcia75: Coucou @NetflixFR J'espère que vous allez tous bien. Vos clients attendent VRAIMENT une réponse claire de votre part concer…"
"2624","1276110014827114496","RT @pfelipm: Que no te engañe el aspecto viejuno de esta web, en ella puedes probar 100s de distros Linux dentro del navegador en unos segu…"
"2625","1276110012146954241","RT @genbeta: PhotoGIMP es un mod de GIMP para Linux, Windows y macOS que copia la estética y el orden de herramientas de Photoshop y funcio…"
"2626","1276109961286877185","#Tecnología PhotoGIMP es un mod de GIMP para Linux, Windows y macOS que copia la estética y orden de Photoshop y fu… https://t.co/FhKOvCgV6D"
"2627","1276109929498066946","@New_intel_360 @Chromium_Linux @shatikumen ん〜、確かに、"
"2628","1276109892567420928","¿Ya basta con este 2020 no? Defender ATP, el antivirus de Microsoft llega a Linux https://t.co/MbIsMOG1u6 a través de @microsofterses"
"2629","1276109890314833921","RT @danieloh30: Red Hat Enterprise Linux 8.2 brings faster Python 3.8 run speeds https://t.co/2vaKBgRWBt"
"2630","1276109888314368000","RT @itweekru: Три поворотных момента, которые могли направить Linux по другому пути https://t.co/WEEeC1EzzG В исторической хронологии Linux…"
"2631","1276109884631797760","@AidenDoesTech Aber wo liegt denn dann das Problem? Fat32 kann doch von Linux ohne Probleme geRWt werden?"
"2632","1276109876415139844","RT @CNewsRU_tops: Впервые в истории поддержка российского процессора включена в основную ветку ядра Linux https://t.co/802m5Q6usU"
"2633","1276109869569970178","RT @miyagawa: Great idea. Assuming this is like Linux Kernel 3 or Mac OS 11, doesn't affect Perl developers much but would change outside p…"
"2634","1276109841744920576","@BLatro I hope they bring other Linux features like having a really cool interface but to do something really simpl… https://t.co/Lsg29Dafkt"
"2635","1276109839383453698","RT @EmreSevinc: Good work deserves recognition! 👉 I'm pretty much satisfied with these 2 newsletters. Keep up the good work! 💯👏 #software #…"
"2636","1276109807209111555","@GoldbachEs Right! I also have a Raspi 8 GB running a fullnode and explorer. that's one way to stay between $100 an… https://t.co/muvRgrtrDG"
"2637","1276109803304005633","RT @programmerjoke9: Yes? No? Will I donno. https://t.co/ZfgEiRCZ2g https://t.co/yrrb16C0h0 #100Daysofcode #javascript #programming #dev #l…"
"2638","1276109780914810881","LXer: Microsoft releases Defender ATP for Linux https://t.co/SXCdy7TwMA #SyndicatedLinuxNews"
"2639","1276109773281415168","El creador de Linux no ve la Raspberry Pi como una opción para los desarrolladores: ""lo intenté en su momento y fue… https://t.co/AhhPcC6pUF"
"2640","1276109753907896320","RT @iamharshana1: #Linux updates vs #windows updates https://t.co/ujUuAbtNx7"
"2641","1276109722249097217","@antimaterial Prescott以降なら使えるかもしれないが(それも無理そうだが)、それ以前はLinuxでも入れないと無理("
"2642","1276109719317426177","RT @linux_motd: Nobody's gonna believe that computers are intelligent until they start coming in late and lying about it. #Linux"
"2643","1276109711620714496","RT @Euro_Linux: Jaką część komercyjnej chmury #Azure zajmuje system operacyjny #Linux? Według najnowszych informacji od firmy #Microsof aż…"
"2644","1276109679538475008","Install Alpine Linux mini root filesystem distribution on Raspberry Pi Zero W https://t.co/fjCrtsigbw #boot… https://t.co/PDyrPBUPv5"
"2645","1276109670373920770","Linuxがそんなに好きかぁー！"
"2646","1276109658080468992","pwdは、どのディレクトリにいるかわかるコマンド（$プロンプトしか
でない場合に使うと便利）#linux"
"2647","1276109655450632192","RT @Euro_Linux: Jaką część komercyjnej chmury #Azure zajmuje system operacyjny #Linux? Według najnowszych informacji od firmy #Microsof aż…"
"2648","1276109649327112192","Make Bash history more useful with these tips https://t.co/VsiUHgOqjv  #linux"
"2649","1276109646022029314","5 modern alternatives to essential Linux command-line tools https://t.co/4q9LQHDDkh  #linux"
"2650","1276109616578007040","@sgaw Did you find a not taking solution? Are you living on Linux now?"
"2651","1276109559229227008","RT @MSdevIRL: Azure #App Service #hybrid connections for #Linux apps is now available https://t.co/SvCCqY31hG #MSDevIRL #Azure #Developers"
"2652","1276109470616170498","RT @PlayStationJobs: 💻 Thursday's #Tech opportunities: 

☑ IT Project Manager 
- Sales, Finance, Ops 

☑ Senior Network Administrator  

☑…"
"2653","1276109464744198144","SAS Viya 3.5 for Linux on IBM POWER9 - This partnership delivers industry leading SAS Viya analytics with IBM Power… https://t.co/QpWdxisdA8"
"2654","1276109435153248257","X13 32GB 4750u ポチった。
これで毎日気軽にLinuxとFirefoxのビルドができる♥"
